profit_adj
1254445953.243774
210161353.20900503
170419069.935609
1718723210.761785
1210948878.382487
366114301.66970694
262755138.427739
448389698.02853274
996112046.7506969
624411645.538876
584820382.9590319
7348699.166572005
20119852.027265098
143186060.71813244
1035032450.2257209
102819262.39952421
255549597.6381765
357513832.653913
411563063.67225105
451281354.276204
17512806.85436499
56773015.859873
331651419.513376
487279135.2371799
96918742.8757531
489743512.39285505
136034457.6648379
296977834.44975257
62878727.49335991
230236270.61604017
27006774.877019
48823705.0775698
237825593.83673793
112801585.5273019
84797112.4892697
27049605.458173543
20566197.1908732
144371991.71632296
19836703.7518503
46990029.0443872
159744121.4325861
46364897.599445
4086521.361930605
30493486.86286579
16219386.783469804
3987085.0456825197
215161231.769058
67631286.24223411
-27599987.856005296
4659348.06988685
26194352.6744848
146799433.6482488
136553317.1965402
37843317.628940314
26421202.494670287
15278196.837593399
4161366.088998895
-27214912.82543829
45256181.2472803
-48067274.0503994
49703728.850359306
44139367.978679016
33970014.45319358
157012852.3943445
95553883.9162911
43559824.35367729
-5684900.13864401
-18399991.9040035
94700679.9717008
97332086.73388179
18260322.1654582
16535147.204535201
42223.381421712096
-19882736.851595983
0.0
0.0
135454404.3600614
12533680.7251805
25204305.230105706
2496918.4613558804
26692206.775429
355288704.1529697
6439997.166401198
24087376.041554503
-8405746.50147148
67513423.2540937
55602930.0147108
-3507855.416543615
1839999.19040035
-42941597.5056971
49660338.909450814
175131483.5821471
0.0
-9199995.95200178
30885536.41036389
215055014.135793
5897197.405233102
32226329.1004152
39451439.20136672
71389431.2286503
0.0
0.0
42470036.07318409
0.0
17722323.882177494
52255866.6074187
-128095.22363809869
85974019.21143152
43033604.825213894
-8141871.297576624
42824791.597091705
-18208091.028439887
45465342.23524941
15903831.522314075
191438.11576730013
46570170.669124894
0.0
69010138.39553912
18628373.523515604
4774472.21923222
43819277.1195181
18105428.27361151
0.0
99003968.87825339
62651561.19331302
210766.38726278898
-6223189.14179671
11674543.703200798
2300395.50782597
218586413.2619779
4342117.4894683
22049864.898059502
54923975.83345061
-10119995.5472019
1566237.67085542
-26988419.045095608
56931497.75014092
15345778.167857595
86759504.74581791
109004.312038102
0.0
32556657.715070542
-5310883.503211305
0.0
-3901455.16335973
-1655999.27136032
16257405.7667414
0.0
10554653.0359526
-18399991.9040035
-481157.94829049986
0.0
0.0
3352102.24507501
-11039995.1424021
15079790.644892102
-13799993.9280026
21459292.317911305
0.0
-579617.224968421
44411299.6190282
1781601.29609542
-2219512.82341436
61190509.836175695
0.0
-55199975.71201059
0.0
-89494.80062229559
1842225.5894207992
0.0
4712320.726578841
5588.997540841079
12137055.0996957
15432.9932094829
0.0
0.0
0.0
27811566.6029106
2762652.06443309
69899973.96401143
-12493301.02294749
0.0
1827684.9958186
-9889977.248410005
-23919989.475204602
0.0
-19317911.380118906
0.0
213197.946192903
0.0
0.0
123787.785533374
0.0
2956985.41892641
-10119995.5472019
7740089.0743608
0.0
0.0
0.0
0.0
-5912529.198487146
0.0
-2120351.587045298
-6493767.462742319
0.0
768891.501687739
-11020984.27076685
-2060799.09324839
12369393.637466723
-10318013.500074051
-6061024.49314922
-1550520.397770999
0.0
-3548345.51872797
0.0
0.0
0.0
0.0
0.0
0.0
7391.27674783823
0.0
0.0
25751788.709212877
0.0
55945845.14382813
0.0
-7359996.76160142
0.0
-18923238.9137749
-1798202.6887908108
0.0
0.0
-6439997.16640124
-11039995.1424021
42053235.776576206
0.0
0.0
-2759998.78560053
-5519997.57120106
0.0
0.0
39159239.96993438
0.0
0.0
0.0
-6131864.461979641
0.0
0.0
0.0
1137205.97962936
0.0
0.0
0.0
0.0
145146.496135541
-19319991.4992037
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-18399991.9040035
0.0
0.0
-4875997.85456094
12515171.2533246
11565488.791184898
0.0
0.0
0.0
-10444950.44422179
291154.11189219
0.0
0.0
0.0
0.0
3023530.82964643
0.0
0.0
0.0
0.0
0.0
0.0
-2453009.6406757603
0.0
-9199995.95200178
0.0
-5436482.767947573
0.0
0.0
4144.5981763767995
0.0
0.0
356039.84334247
0.0
0.0
-919999.595200178
0.0
0.0
0.0
297889.42892865103
0.0
209885.027650587
0.0
763718.3439639279
-1793999.21064034
0.0
-919999.595200178
0.0
0.0
45972.3797721529
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-4599997.97600089
0.0
-5519997.57120106
0.0
0.0
-4047998.21888078
-9183921.719074443
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
15328184.095599
0.0
0.0
6853703.50437045
0.0
454945.31982405897
0.0
0.0
0.0
737387.03554971
0.0
0.0
0.0
65281.3312762142
0.0
0.0
-24839989.0704048
0.0
0.0
0.0
0.0
0.0
592072.179488241
0.0
0.0
0.0
0.0
0.0
0.0
2147488.81510492
0.0
3171820.96439877
0.0
0.0
0.0
0.0
0.0
4088.47820106959
0.0
-144716.8563245898
0.0
0.0
-3219998.58320062
0.0
0.0
0.0
0.0
-643999.716640124
-459999.797600089
0.0
0.0
0.0
-1839999.19040035
0.0
0.0
0.0
0.0
0.0
-919999.595200178
0.0
0.0
0.0
0.0
0.0
0.0
-18399991.9040035
0.0
0.0
5968453.213880584
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-6899996.96400133
0.0
0.0
2431466.01015495
0.0
0.0
0.0
0.0
0.0
-1379999.39280026
-1379999.39280026
0.0
0.0
0.0
0.0
0.0
0.0
148874.334495292
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
27967.9876940854
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-597999.736880115
0.0
0.0
0.0
0.0
0.0
0.0
1011999.55472019
-2299998.98800044
0.0
0.0
0.0
0.0
0.0
96146.397695585
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-8739996.15440169
0.0
0.0
-2759998.78560053
0.0
0.0
-3127998.6236806
6367.3171983804295
0.0
0.0
59606881.412972175
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-919999.595200178
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-1195999.47376023
26018.5085518562
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-2759998.78560053
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-1747999.23088033
0.0
0.0
0.0
1197559.79307369
0.0
0.0
0.0
41119.3819074719
0.0
0.0
0.0
0.0
-12247334.531172803
0.0
0.0
-9.199995952001778
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-919999.595200178
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-1839999.19040035
0.0
0.0
0.0
0.0
0.0
0.0
12589.2744607192
0.0
0.0
0.0
0.0
